"nombrePropio","nombreComun","latitud","id","lugarDePlantacion","nombreCientifico","estado","longitud","riegos","id_monitores","altura_monitores","fotografia_monitores","timestamp_monitores","sanidad_monitores","fechaMonitoreo"
"wm1098","Jacarandá",-17.421127510952612,"BUvqmfsTseE9o2bgQZ32","Acera","Jacarandá mimosifolia D. Don","vivo",-66.01867664605379,"[]","yoPV5djumcj1fKe7aapx",0.36,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_153553_6437192625136962962.jpg?alt=media&token=22f38f60-5f60-44ad-b24a-2e61bcc498fe","2023-05-12 15:36:56","Sano, vigoroso","2023-05-12T19:36:56.000Z"
"wm1099","Tajibo rosado",-17.42108592433672,"0azjZkrGG2e24Qy0i4O5","Acera","Handroanthus (Tabebuia) impetiginosus (Mart. ex DC.) Mattos.","vivo",-66.01871956139803,"[]","rNdsfM0vI7Lpc992WtaI",0.32,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_153553_1174744764019548203.jpg?alt=media&token=745331a5-f505-4911-b542-9e7ee0007758","2023-05-12 15:37:13","Sano, vigoroso","2023-05-12T19:37:13.000Z"
"wm1100","Tara",-17.42108144577752,"BccxrT46zaVvxnTWqGzn","Acera","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.0187316313386,"[]","uZZNQwegn7Ey2b6F0J4K",0.48,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_153748_5878290996931923804.jpg?alt=media&token=5aea7c5c-4337-4bad-af26-6e4d441a56db","2023-05-12 15:38:58","Sano, vigoroso","2023-05-12T19:38:58.000Z"
"wm111","Chacatea",-17.421046896888583,"jivoHuKNHwl117gp9cl6","Acera","Dodonaea viscosa Jacq.","vivo",-66.01880103349686,"[]","aeHdOWjEib9PtjkWGqlC",0.3,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_153752_2693099335266418030.jpg?alt=media&token=31d9fd21-35a0-4bab-a944-968b96b4f603","2023-05-12 15:39:29","Sano, vigoroso","2023-05-12T19:39:29.000Z"
"wm1102","Jacarandá",-17.420915419112546,"9PxjfAdrLSaOBM3X5jbw","Acera","Jacarandá mimosifolia D. Don","vivo",-66.01907730102539,"[]","IG7QX0vBHUqxupUzcNyD",0.53,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_154009_7972983295546841813.jpg?alt=media&token=654e95c3-c337-46df-9154-88967d0f9e29","2023-05-12 15:41:00","Sano, vigoroso","2023-05-12T19:41:00.000Z"
"wm1102","Tara",-17.420907741575252,"OSuKsAHh411xJIrYPGUE","Acera","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.01913060992956,"[]","iXTFyCuL7X6Z9vJf7vNX",0.55,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_154015_5636604296595191993.jpg?alt=media&token=190eafed-64db-4a59-8cb5-9ec819c51564","2023-05-12 15:41:42","Sano, vigoroso","2023-05-12T19:41:42.000Z"
"wm1104","Jacarandá",-17.420886948243453,"wk1AkXE8ExGJZvQbWUAc","Acera","Jacarandá mimosifolia D. Don","vivo",-66.01917821913958,"[]","u7MzMPuAk6wqdJSJqnLF",0.36,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_154152_3664034675034147117.jpg?alt=media&token=22d46720-20c5-4783-81aa-2dbae0b0a85e","2023-05-12 15:42:46","seco falta de agua","2023-05-12T19:42:46.000Z"
"wm1105","Tara",-17.420859117164902,"A3ws0oD4Ovoq6nM8flNN","Acera","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.01922012865543,"[]","PC9zlnEdjhHHBHzWgld0",0.38,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_154215_8502230890090876182.jpg?alt=media&token=b8dfa57c-8233-4750-8a4c-3e3bc84f71c0","2023-05-12 15:43:26","Sano, vigoroso","2023-05-12T19:43:26.000Z"
"wm1106","Tipa",-17.42093301346761,"3a9CnIzAaSb0O9vcQRoC","Acera","Tipuana tipu (Benth.) Kuntze.","vivo",-66.0192734375596,"[]","1F6gLlNDRPUvxYMQtgTg",0.92,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_154347_5610426830550806222.jpg?alt=media&token=ba00acb7-5f00-4ed7-aaee-16b0d7a67cd3","2023-05-12 15:44:58","Sano, vigoroso","2023-05-12T19:44:58.000Z"
"wm1108","Molle",-17.420980998063765,"r5WMIsUOS9BedOrnI3uD","Área verde","Schinus molle","vivo",-66.01920336484909,"[]","jhWWlvbBJyE6roAZ7Uuv",0.28,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_154618_6068616669731929955.jpg?alt=media&token=769921a3-4cde-44a1-a12a-b2fd76ebbea2","2023-05-12 15:47:44","aplastado por tierra","2023-05-12T19:47:44.000Z"
"wm1107","Tipa",-17.42093429305701,"h9G2KaAhzoDd77ipgsGT","Área verde","Tipuana tipu (Benth.) Kuntze.","vivo",-66.01924058049917,"[]","1nhAjzFEvJ6RXe6TsWNP",0.2,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_154525_6225798581403463896.jpg?alt=media&token=c45fc6c4-d907-4c00-bab4-8b05ee4b549b","2023-05-12 15:47:59","por falta de agua. exceso de tierra tiende a morir","2023-05-12T19:47:59.000Z"
"wm1021","Guayaba",-17.420991554673215,"IqiB1axexVSUSeAStFDn","Corredor biológico urbano","Psidium guajava","vivo",-66.0192959010601,"[]","Ru37dAvoVegihQ6VSC4V",0.25,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_154837_7595866118457179146.jpg?alt=media&token=88128fbf-9819-417d-a8e2-63e20e8d3eb2","2023-05-12 15:50:41","Sano, vigoroso","2023-05-12T19:50:41.000Z"
"wm1109","Soto",-17.421007549534863,"VoPpriX0fghxGehxqeCm","Corredor biológico urbano","Schinopsis haenkeana Engl.","vivo",-66.01915508508681,"[]","EHNHJWtg5bLGUrWjiZQJ",0.28,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_154936_2093671833792445344.jpg?alt=media&token=6d0f5aa5-362c-4d13-9b1a-23d7df237dee","2023-05-12 15:50:48","aplastado por tierra","2023-05-12T19:50:48.000Z"
"wm1110","Molle",-17.42102866275011,"U91Jjv8HnUGddECbdt9R","Corredor biológico urbano","Schinus molle","vivo",-66.01910647004843,"[]","t7FZ0DespNhvV88ai7ES",0.7,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_155215_7160608744126362250.jpg?alt=media&token=93b6c58f-12d7-4a0c-974d-4666fed6e0a5","2023-05-12 15:52:31","Sano, vigoroso","2023-05-12T19:52:31.000Z"
"wm1022","Tara",-17.421004350562658,"5pGeLxuqhOsKWuGnkoLr","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.0192720964551,"[]","DrWcEsA6VaPnFqKkfbfn",0.4,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_155106_5209414571055779778.jpg?alt=media&token=fb274d39-c9dc-43c8-829c-0f8432814ff4","2023-05-12 15:52:59","muerto por falta de agua ","2023-05-12T19:52:59.000Z"
"wm1111","Tara",-17.421046896888583,"2En2Y7MoFjZb2faaqngj","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.01906288415194,"[]","oeqL0Pkr5cre41Moj8fg",0.73,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_155247_4996507192255736349.jpg?alt=media&token=1097f09c-ccd8-4d29-9918-8cece1ceb9bb","2023-05-12 15:53:28","Sano, vigoroso","2023-05-12T19:53:28.000Z"
"wm1112","Jacarandá",-17.421049456065763,"5f2I47bWakSmK0ZN6E4f","Corredor biológico urbano","Jacarandá mimosifolia D. Don","vivo",-66.01904109120369,"[]","PvqgxZZBDNv1hQQEuxl6",0.33,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_155354_4243358863129256131.jpg?alt=media&token=2d9c606e-87e5-4aeb-b398-7c4bae23bbcc","2023-05-12 15:54:36","Sano, vigoroso","2023-05-12T19:54:36.000Z"
"wm1123","Jacarandá",-17.42101234799309,"OyTgzXwBhR1aAQJd3mrb","Corredor biológico urbano","Jacarandá mimosifolia D. Don","vivo",-66.01925399154425,"[]","2ElxcCSg1cIpmkd0ZQQj",0.5,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_155350_627132407325655810.jpg?alt=media&token=962965a2-9351-456f-a747-2c7ade59a308","2023-05-12 15:55:03","Sano, vigoroso","2023-05-12T19:55:03.000Z"
"wm1113","Guayaba",-17.421061612156887,"GK260LiukqTTVUilgynD","Corredor biológico urbano","Psidium guajava","vivo",-66.019007563591,"[]","sLHkVxVLfGQJljmGzBd1",0.32,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_155527_4378189451424124649.jpg?alt=media&token=a9a649cd-71b0-4bc1-8b6b-972c3206aaa3","2023-05-12 15:56:21","Sano, vigoroso","2023-05-12T19:56:21.000Z"
"wm1124","Chacatea",-17.42102194490916,"Wn6Lb6SjrBMuji9UEEb0","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.01922381669283,"[]","UuTFQYerLg1XaQiUlDMx",0.38,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_155550_3882096724260079920.jpg?alt=media&token=63334350-e357-4458-b1fd-7e84a8c7c231","2023-05-12 15:56:48","Sano, vigoroso","2023-05-12T19:56:48.000Z"
"wm1125","Tipa",-17.42103921935682,"ZXB4tH9z6tW60bl6mOLB","Corredor biológico urbano","Tipuana tipu (Benth.) Kuntze.","vivo",-66.01918123662472,"[]","pfNZuozchCKKgicG3kTd",0.92,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_155705_7124810480478300778.jpg?alt=media&token=e66c3257-c2e1-4ac5-aa80-75a9031d7c46","2023-05-12 15:57:53","Sano, vigoroso","2023-05-12T19:57:53.000Z"
"1114","Guayaba",-17.421068649893485,"GfRGiZaXlHAGESBqGwD2","Corredor biológico urbano","Psidium guajava","vivo",-66.01898811757565,"[]","xxoQlp3XGBB416kA24ju",0.33,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_155803_4320616787619554384.jpg?alt=media&token=1a2454fd-f1c8-43d7-800d-24b4e64f48a6","2023-05-12 15:58:32","Sano, vigoroso","2023-05-12T19:58:32.000Z"
"wm1126","Algarrobo",-17.42105297493433,"mCRgOaZelVLjlbnkneed","Corredor biológico urbano","Prosopis alba Griseb.","vivo",-66.01914905011654,"[]","2jx9mB04EiXx8HruPzLw",0.5,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_155808_2713364710753096745.jpg?alt=media&token=7ba540e0-6868-497b-a905-af7d4a9d5db3","2023-05-12 15:59:27","Sano, vigoroso","2023-05-12T19:59:27.000Z"
"wm1115","Tara",-17.421083685057134,"1s2AcuDbW6mR3rtocRAy","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.01895358413458,"[]","pnO9aM6Ul8aRm0zqINnW",0.68,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_155919_110423593637197373.jpg?alt=media&token=e5be31af-da18-4d01-b0c0-f98a3c0a05b4","2023-05-12 16:00:25","Sano, vigoroso","2023-05-12T20:00:25.000Z"
"wm1127","Jacarandá",-17.4210782468066,"W8OOXXkfgcCjlbF83u6K","Corredor biológico urbano","Jacarandá mimosifolia D. Don","vivo",-66.0190786421299,"[]","dAns7KhFZNXn9l1tKhOy",0.43,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_155952_6660497498418197409.jpg?alt=media&token=a8c25ccf-4156-4e27-8079-1a963f172006","2023-05-12 16:00:56","Sano, vigoroso","2023-05-12T20:00:56.000Z"
"wm1116","Tajibo rosado",-17.421097120734235,"vsi8f7vZizi7b1covRyl","Corredor biológico urbano","Handroanthus (Tabebuia) impetiginosus (Mart. ex DC.) Mattos.","vivo",-66.01892240345477,"[]","Z8tQRhc6qbLEBQudQVQI",0.35,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_160044_7816531896861868478.jpg?alt=media&token=65fcdaea-e10d-4ef1-a7aa-608b6fc2aa1e","2023-05-12 16:01:26","Sano, vigoroso","2023-05-12T20:01:26.000Z"
"wm1128","Soto",-17.42109072279288,"KKtEj8NRBz7794udmJve","Corredor biológico urbano","Schinopsis haenkeana Engl.","vivo",-66.01904042065144,"[]","D9muDKSn1r6HJW7CbYQb",0.25,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_160127_6128752496169068042.jpg?alt=media&token=73df5e0e-c8fd-4702-98cf-30447731b846","2023-05-12 16:02:18","Sano, vigoroso","2023-05-12T20:02:18.000Z"
"wm1117","Algarrobo",-17.42110223908716,"QQPL1egBfBT7HvfZnEyK","Corredor biológico urbano","Prosopis alba Griseb.","vivo",-66.01889725774525,"[]","kFoW91FyU8hje1V3dhs5",0.34,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_160210_4084163020351186974.jpg?alt=media&token=e9b8b8a7-e98d-40fa-8d78-0f540d5c489f","2023-05-12 16:03:04","Sano, vigoroso","2023-05-12T20:03:04.000Z"
"wm1118","Jacarandá",-17.421112155895543,"OEaZft98oIHhbUZnc4eQ","Corredor biológico urbano","Jacarandá mimosifolia D. Don","vivo",-66.01888049393892,"[]","6BAgUNDLkEcA3AqrVzlb",0.52,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_160319_1633569213234810718.jpg?alt=media&token=875fb8ba-62b5-424b-ae54-71767b5ceb52","2023-05-12 16:03:58","Sano, vigoroso","2023-05-12T20:03:58.000Z"
"wm1129","Chacatea",-17.421104798263578,"LWp8HJH5MNJzOKRgTm1s","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.01899448782206,"[]","WLTX860VJuol5AW8is5W",0.27,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_160323_23824584326524125.jpg?alt=media&token=c759bf9b-50b1-4e04-9d00-3f4b59144a43","2023-05-12 16:04:12","Sano, vigoroso","2023-05-12T20:04:12.000Z"
"wm1119","Guayaba",-17.421125591570554,"moZ3aeV1fARN4lVwwAAl","Corredor biológico urbano","Psidium guajava","vivo",-66.0188526660204,"[]","Ze0FoZBY73wie6porisC",0.38,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_160409_711729540449542005.jpg?alt=media&token=2951afe5-5690-431d-a77b-d35e055ac87c","2023-05-12 16:05:03","Sano, vigoroso","2023-05-12T20:05:03.000Z"
"wm1120","Tipa",-17.421136468068642,"KuYE24bIQCxqM3JjY2Ua","Corredor biológico urbano","Tipuana tipu (Benth.) Kuntze.","vivo",-66.01882115006447,"[]","7ZlcCgKy1ohmEBQzix0N",1.02,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_160525_6630993500941446603.jpg?alt=media&token=1431e272-14db-4719-90c1-bd7aca48fa04","2023-05-12 16:06:13","Sano, vigoroso","2023-05-12T20:06:13.000Z"
"wm1130","Tipa",-17.421115034968842,"TSGasrGno1REzE6Rbeui","Corredor biológico urbano","Tipuana tipu (Benth.) Kuntze.","vivo",-66.01896431297064,"[]","1DObrKp5jrTSrLAzssHj",1.12,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_160556_2559266376386302530.jpg?alt=media&token=591b509c-bcc2-4f28-9793-3bfc1d79cfb2","2023-05-12 16:06:57","Sano, vigoroso","2023-05-12T20:06:57.000Z"
"1138","Tara",-17.421147344566084,"oDSWWX4fz4NWTVkKbzDo","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.01879432797432,"[]","H5LlJbU8FjjTuY8yYQrt",0.72,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_160643_793217257135855694.jpg?alt=media&token=4be6bcfd-fa86-4a79-8148-80b9ee22d412","2023-05-12 16:07:51","Sano, vigoroso","2023-05-12T20:07:51.000Z"
"wm1131","Tajibo amarillo",-17.421129110437658,"O5yhxR154zsvPI11AMEq","Corredor biológico urbano","Handroanthus serratifolius","vivo",-66.01892475038767,"[]","P7wewMK49SOEszPoyKfu",0.5,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_160743_1129886337467988255.jpg?alt=media&token=10ea3cd9-0891-4f5c-a7b0-6d451772dd0e","2023-05-12 16:08:50","ramas secas ","2023-05-12T20:08:50.000Z"
"wm1139","Jacarandá",-17.421167178177402,"nSVQT1MG9CGrqSdB6o65","Corredor biológico urbano","Jacarandá mimosifolia D. Don","vivo",-66.01875141263008,"[]","fiTGj7qeMSsmfvYF1YG8",0.53,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_160824_6335795788478715907.jpg?alt=media&token=9ec468ac-5395-4020-9cc2-83290d439e01","2023-05-12 16:09:04","Sano, vigoroso","2023-05-12T20:09:04.000Z"
"wm1132","Jacarandá",-17.42114158642046,"7OMGESpd9suhjhjoByYz","Corredor biológico urbano","Jacarandá mimosifolia D. Don","vivo",-66.01888552308083,"[]","6qTdFMkFLvTRRzfCKhQv",0.55,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_160902_4284799265588615730.jpg?alt=media&token=416e344f-ddb0-4a3e-91d4-493db0a5af8f","2023-05-12 16:10:04","por falta de agua ","2023-05-12T20:10:04.000Z"
"wm1139","Soto",-17.42118733168348,"rdh50m5T5oORgoG0t6GH","Corredor biológico urbano","Schinopsis haenkeana Engl.","vivo",-66.01871151477098,"[]","g8mQUTpLP4ryatC349H3",0.23,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_160923_2384845908707231595.jpg?alt=media&token=6ba94e0a-3502-4baf-adbc-b91616941a76","2023-05-12 16:10:17","seco","2023-05-12T20:10:17.000Z"
"wm1133","Chacatea",-17.42117421590994,"mAkYPPbmNwuIR9CuY76h","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.01880170404911,"[]","HpYXba9LP1Z5iDhspLcI",0.75,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_161056_1617990966362197768.jpg?alt=media&token=be105787-3d0b-41de-931c-c017624d4985","2023-05-12 16:11:33","Sano, vigoroso","2023-05-12T20:11:33.000Z"
"wm1140","Lloque",-17.42119436941523,"YNVdEq6MNQnnZy0t6BMP","Corredor biológico urbano","Kageneckia lanceolata Ruiz & Pav.","vivo",-66.01869340986013,"[]","Kzox062q2VSnOY0uKcn0",0.22,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_161135_962920865205400165.jpg?alt=media&token=03bc1f49-4d6f-4f33-9213-90f5aa5a8120","2023-05-12 16:12:17","Sano, vigoroso","2023-05-12T20:12:17.000Z"
"wm1134","Soto",-17.42118349292059,"rWIWtxzYpM2pc9yzrknA","Corredor biológico urbano","Schinopsis haenkeana Engl.","vivo",-66.01878829300404,"[]","W7qwPGqPcyRhCvCHAlfJ",0.25,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_161206_3583246958564938392.jpg?alt=media&token=957a428e-30ef-4968-a0cb-dd03b2d4ce44","2023-05-12 16:13:05","Sano, vigoroso","2023-05-12T20:13:05.000Z"
"wm1136","Jacarandá",-17.421211963743428,"KALcDwnK4X792BejujV0","Corredor biológico urbano","Jacarandá mimosifolia D. Don","vivo",-66.01872090250254,"[]","tqhe47qxncpY4BnOY41b",0.52,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_161337_5616578009928820099.jpg?alt=media&token=1ad40054-728e-4612-bd86-29f9a985ffad","2023-05-12 16:14:19","seco","2023-05-12T20:14:19.000Z"
"wm1135","Jacarandá",-17.421190210755597,"JSjMdms4QkDyzRqtOClJ","Acera","Jacarandá mimosifolia D. Don","vivo",-66.01876549422741,"[]","v4sfCaZzxOMelFX699ON",0.44,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_161328_6629569756600954169.jpg?alt=media&token=beb1d649-210e-45f2-b03f-804f5ded0ab4","2023-05-12 16:14:23","Sano, vigoroso","2023-05-12T20:14:23.000Z"
"wm1137","Lloque",-17.421220281061622,"PRw2SZxBjEtso12U5MX1","Corredor biológico urbano","Kageneckia lanceolata Ruiz & Pav.","vivo",-66.01870648562908,"[]","idKND6BmrWHkFAlvd2SN",0.42,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_161545_3149012111710205674.jpg?alt=media&token=49786bf1-8245-4715-aba6-1439cb034629","2023-05-12 16:16:58","Sano, vigoroso","2023-05-12T20:16:58.000Z"
"wm1161","Limon",-17.420353358550017,"sulJPRc6hxv4wEpCtS6v","Corredor biológico urbano","Citrus x limon","vivo",-66.0209695994854,"[]","zLgaNn92sTJO2BEsTmXh",0.51,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_100206_3075372649487853435.jpg?alt=media&token=eeae71d0-7d33-4a9b-adc0-c20694339a99","2023-05-14 10:04:17","Sano, vigoroso","2023-05-14T14:04:17.000Z"
"wm1141","Tara",-17.420300255413682,"sXz6QIvUsbowJ1KMzwVg","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.02090254426003,"[]","SrRlhB7lgzSFRkaIvUif",0.36,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_100306_3090773100732728891.jpg?alt=media&token=9a01e231-234e-44fa-a31e-d3a7a5a1c1f0","2023-05-14 10:04:31","Sano, vigoroso","2023-05-14T14:04:31.000Z"
"wm1142","Soto",-17.420308252874957,"LJyEeRb63d35FqtUFS0Z","Corredor biológico urbano","Schinopsis haenkeana Engl.","vivo",-66.02095652371645,"[]","DSDwrjUfU1lwFUSk2A8M",0.25,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_100504_4050922710782987640.jpg?alt=media&token=1157c57e-7e41-41f9-b3bd-4c6906c0b020","2023-05-14 10:06:03","Sano, vigoroso","2023-05-14T14:06:03.000Z"
"wm1143","Tara",-17.420297696226005,"1u5GTXVnfByhtg53A9Cr","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.02098602801561,"[]","13SlLWJkVkJ3uBgQt3lm",0.67,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_100621_2626861891985573469.jpg?alt=media&token=b1fdf7bc-1ceb-4ffd-acd4-b7e98bf69450","2023-05-14 10:07:23","Sano, vigoroso","2023-05-14T14:07:23.000Z"
"wm1162","Algarrobo",-17.42033832332623,"L7E8B2ltEsCsOQLz6Kia","Corredor biológico urbano","Prosopis alba Griseb.","vivo",-66.0210071504116,"[]","s1NE3oZiFctfMO28D4iN",0.68,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_100529_4195289167920145617.jpg?alt=media&token=36c37c98-5893-4a12-8cbd-b79cfc785a35","2023-05-14 10:08:48","Sano, vigoroso","2023-05-14T14:08:48.000Z"
"wm1144","Molle",-17.420283620693095,"5bmcVSYArJRL6Tx1cMGH","Corredor biológico urbano","Schinus molle","vivo",-66.02100379765034,"[]","lIuHXkxoimB5uLE83mg8",0.35,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_100817_5695361831282883668.jpg?alt=media&token=efb087c5-efe4-4e08-8911-e52a1a169d53","2023-05-14 10:09:24","Sano, vigoroso","2023-05-14T14:09:24.000Z"
"wm1145","Algarrobo",-17.420271144651664,"VgS9JppMVLR1QE4QoXMw","Corredor biológico urbano","Prosopis alba Griseb.","vivo",-66.02101553231478,"[]","zwBqMI1O40JvChfaTQgz",0.63,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_101010_5410445315013909403.jpg?alt=media&token=ba406283-f82c-4ec1-a155-b8c1f00f9825","2023-05-14 10:10:34","Sano, vigoroso","2023-05-14T14:10:34.000Z"
"wm1163","Tara",-17.42030729317963,"nXjb0kXaOzVsIYET0C1e","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.02104168385267,"[]","JUnaWFkEHWAq0AnCfpGB",0.6,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_100940_3517709526855169486.jpg?alt=media&token=adc3c867-ee71-4360-8be0-c504c73468fc","2023-05-14 10:12:04","Sano, vigoroso","2023-05-14T14:12:04.000Z"
"wm1146","Tara",-17.420258028812327,"s0AUMhgjJehUhoECEjgw","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.021031960845,"[]","3QztI3afjksNyZv2RjAv",0.71,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_101106_7073520032813958514.jpg?alt=media&token=97a7d3f5-eaed-4f6c-94ef-c2e5a19c2e66","2023-05-14 10:12:12","Sano, vigoroso","2023-05-14T14:12:12.000Z"
