"nombrePropio","nombreComun","latitud","id","lugarDePlantacion","nombreCientifico","estado","longitud","riegos","id_monitores","altura_monitores","fotografia_monitores","timestamp_monitores","sanidad_monitores","fechaMonitoreo"
"wm665","Chacatea",-17.413153903939936,"wwh9GIW3Ppq8L8bgfRJo","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.0350139811635,"[]","eizo7Nuptq9GpyVfxKAP",0.4,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_114927_7716364096085150096.jpg?alt=media&token=387fa230-23b6-49e9-9993-fc150de5053b","2023-03-09 11:49:41","muerto, seco","2023-03-09T15:49:41.000Z"
"wm668","Chacatea",-17.4131414274115,"7VVEyDmzQ2FJH3qGRD8N","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.03522956371307,"[]","pwGSBztqJuTDXUPpBty2",0.27,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_115126_4444902913208558059.jpg?alt=media&token=446f018c-7d8c-4f52-aff5-c172633938c7","2023-03-09 11:52:33","muerto, seco","2023-03-09T15:52:33.000Z"
"wm667","Chacatea",-17.413136308835465,"eq40zWMnpMU7jUMfH58t","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.03519033640623,"[]","00ITqOAzuxuW8Ft44dF0",0.25,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_115254_1397747545343687467.jpg?alt=media&token=020749b6-2c5c-49cb-9002-a8c5bac51446","2023-03-09 11:53:35","Sano, vigoroso","2023-03-09T15:53:35.000Z"
"wm666","Chacatea",-17.413130230526242,"hpdez6HsY3PblIDURju1","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.0351661965251,"[]","3MFLdkhOE9wAWlw1CDoh",0.18,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_115352_4071362466956097785.jpg?alt=media&token=9f9e9406-fdb9-4985-ab8b-1794c10d618e","2023-03-09 11:54:06","Sano, vigoroso","2023-03-09T15:54:06.000Z"
"wm669","Tajibo rosado",-17.41314334687746,"TvKwaY7MDcFwbnedRP9z","Corredor biológico urbano","Handroanthus (Tabebuia) impetiginosus (Mart. ex DC.) Mattos.","vivo",-66.03526845574379,"[]","ISSskgVZ80G8KbygAcww",0.15,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230309_120030_8409859831475765708.jpg?alt=media&token=78b26c20-4dc3-44aa-9ba9-1492eb3e3ad2","2023-03-09 12:00:46","Sano, vigoroso","2023-03-09T16:00:46.000Z"
"wm670","Chillijchi",-17.413038096130244,"76uZwNHc7btGIMTHN275","Corredor biológico urbano","Erythrina falcata Benth.","vivo",-66.03375937789679,"[]","Kmv7warmOWSuiC9ggmbQ",0.7,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_094142_1696161822747772095.jpg?alt=media&token=a60b4b77-d4ce-48ff-9766-199828b0845d","2023-03-16 09:42:14","Sano, vigoroso","2023-03-16T13:42:14.000Z"
"wm672","Algarrobo",-17.413131830081326,"4TKBiQPmgMLg7oSBGVUi","Corredor biológico urbano","Prosopis alba Griseb.","vivo",-66.03369802236557,"[]","yaBWEyimrQEmikBMdlRX",0.45,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_094323_8603194681305487059.jpg?alt=media&token=758cefb2-b40b-405b-bed3-ebfc49546e17","2023-03-16 09:44:07","Sano, vigoroso","2023-03-16T13:44:07.000Z"
"wm671","Guayaba",-17.413065608489465,"STopIvxojmsmeYGBn833","Corredor biológico urbano","Psidium guajava","vivo",-66.03372853249311,"[]","mL0SJDVi8Tz7MLS7FFmJ",20,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_094354_1215595979266543161.jpg?alt=media&token=51629178-8dbc-4aac-91b8-ade78eaffe24","2023-03-16 09:44:57","Sano, vigoroso","2023-03-16T13:44:57.000Z"
"wm673","Chacatea",-17.413182056103583,"oneZzXgnqjJfMpS5kXnb","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.03367991745472,"[]","jkCXXGFhUm6Sksb4AYFw",0.38,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_094532_4664934896787616050.jpg?alt=media&token=fb6e2a78-a928-4b1c-bc28-e0f576158490","2023-03-16 09:48:27","Sano, vigoroso","2023-03-16T13:48:27.000Z"
"wm674","Algarrobo",-17.41321596665858,"B1gqAEtSPnzTBPnwaz2t","Corredor biológico urbano","Prosopis alba Griseb.","vivo",-66.03366684168577,"[]","8cx7MrZM1UItsmyp9FOE",0.4,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_095802_7878185125447658955.jpg?alt=media&token=fa28f240-345e-40ca-ac59-f6effd9bea42","2023-03-16 09:58:18","Sano, vigoroso","2023-03-16T13:58:18.000Z"
"wm675","Chacatea",-17.413248597564042,"vikuJ5y8KKbdaZNHMzMH","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.03365778923035,"[]","n8KKE4gxyPXCr7VBQeol",0.46,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_100041_4457830986438526198.jpg?alt=media&token=10cec25f-d97a-4dc5-a199-8f084df89545","2023-03-16 10:00:56","Sano, vigoroso","2023-03-16T14:00:56.000Z"
"wm676","Tipa",-17.41328442757117,"NYlh0mMSXPKXVpH2xFPG","Corredor biológico urbano","Tipuana tipu (Benth.) Kuntze.","vivo",-66.03364873677492,"[]","2LuzmX339hjltYxsxstQ",0.9,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_100534_889507800692357379.jpg?alt=media&token=b1cbe4b2-5162-4d82-874d-4e3a63c6a81a","2023-03-16 10:06:10","Sano, vigoroso","2023-03-16T14:06:10.000Z"
"wm677","Chacatea",-17.413325376142144,"veiZ5UNAYBDA1A7DhkIL","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.03364169597626,"[]","5G1NSBrnFkiTFL6nqhWv",0.51,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_100643_6392595606007649243.jpg?alt=media&token=17e4fa2c-3ab8-47a8-ab6b-dd4a7721ccd2","2023-03-16 10:08:10","Sano, vigoroso","2023-03-16T14:08:10.000Z"
"wm678","Tara",-17.413350329173085,"HQpLIIxcaL26luFNplMr","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.03363499045372,"[]","cmqQSSwJUkBN6TH6lkWw",0.25,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_103256_1269017412198276098.jpg?alt=media&token=2bb0306e-609c-4306-a7b6-30c683170706","2023-03-16 10:33:44","Sano, vigoroso","2023-03-16T14:33:44.000Z"
"wm679","Chacatea",-17.413371443273533,"Tdu1vVQpnak9CLTyTpgD","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.03362124413252,"[]","F9QxiQuVAMPFlyUGLzaV",0.59,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_103355_1940081047150424506.jpg?alt=media&token=b11e9983-33b8-4e7b-9ca1-5371318022af","2023-03-16 10:35:35","Sano, vigoroso","2023-03-16T14:35:35.000Z"
"wm681","Tipa",-17.41321308746077,"B8vQPDhjDqTTorbxjG2b","Corredor biológico urbano","Tipuana tipu (Benth.) Kuntze.","vivo",-66.03360649198294,"[]","IbYt25w4hsTkolhTO30J",0.7,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_113722_100766780969556300.jpg?alt=media&token=002682a7-1ba2-4e71-b305-41e15f3c3526","2023-03-16 11:38:11","Sano, vigoroso","2023-03-16T15:38:11.000Z"
"wm680","Algarrobo",-17.413144306610434,"kmv4oI2a7Nt0uIxZAQ45","Corredor biológico urbano","Prosopis alba Griseb.","vivo",-66.03362794965506,"[]","IpLcb3LdStaRH5NLKocb",0.5,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_113937_7688994127745346107.jpg?alt=media&token=a665ae0f-0801-4eff-836e-f21b079ac085","2023-03-16 11:40:06","Sano, vigoroso","2023-03-16T15:40:06.000Z"
"wm683","Chacatea",-17.413236121042047,"r8bHFmlpDoUNMv0UQZmW","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.03359006345272,"[]","vfJ0VpFFZ54BIbdnD0oq",0.4,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_114124_3439825036770880525.jpg?alt=media&token=6d23ea7c-1d14-44c7-8132-59c73e54de4c","2023-03-16 11:42:14","deshidratado","2023-03-16T15:42:14.000Z"
"wm682","Chacatea",-17.413236440952897,"AsCEPyJFrHOezj0JKYQS","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.03362023830414,"[]","sqedMLsndDv9bANIPkhZ",0.45,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_114234_168894464037159467.jpg?alt=media&token=b66a008e-2581-403c-91d1-b6cc22fb2758","2023-03-16 11:43:20","Sano, vigoroso","2023-03-16T15:43:20.000Z"
"wm684","Chillijchi",-17.413257235155697,"wodvmlnllgBzKH41J7Us","Corredor biológico urbano","Erythrina falcata Benth.","vivo",-66.03357128798962,"[]","GUGXQoPc3BWOogEEzho5",0.5,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_114321_2962228243477136258.jpg?alt=media&token=9c9e6a40-905f-4d07-8bdb-ccb718e2f44a","2023-03-16 11:43:49","Sano, vigoroso","2023-03-16T15:43:49.000Z"
"wm685","Lloque",-17.41328634703564,"he1YpFQ8qWJ71nLRCVTm","Corredor biológico urbano","Kageneckia lanceolata Ruiz & Pav.","vivo",-66.03353641927242,"[]","Y0fpiYfvcJ83p4uifblK",0.3,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_114433_2714546763551245293.jpg?alt=media&token=ccddd745-2582-454c-8e08-842dc8bbf0d0","2023-03-16 11:45:05","Sano, vigoroso","2023-03-16T15:45:05.000Z"
"wm686","Churqui",-17.413318338107175,"vZw9s8O5745II5cnKpEb","Corredor biológico urbano","Vachellia caven","vivo",-66.03351462632418,"[]","gjqTZuB7foF2FI5Fn5JT",0.3,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_114622_3985787380422071923.jpg?alt=media&token=c298f3f3-c01f-4d5f-88d8-4ba30699a7ff","2023-03-16 11:47:42","Sano, vigoroso","2023-03-16T15:47:42.000Z"
"wm687","Tara",-17.413348089798653,"UiR4tT6wdszq8XwsCdcl","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.03349383920431,"[]","YQhuJmOHFPlEep7ZQFUB",0.4,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_114816_675820487988445205.jpg?alt=media&token=6832b157-d652-4953-851a-925cd7a487d4","2023-03-16 11:48:53","deshidratado","2023-03-16T15:48:53.000Z"
"wm688","Chacatea",-17.413249557296467,"vBYQ8ZjZMPXuYuz4Zx2R","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.03360313922167,"[]","fkFBAt1EbexW11WBtMbe",0.7,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_114636_2654518462120985533.jpg?alt=media&token=1f858cd1-8aa8-4cc1-9415-8b73e3d97601","2023-03-16 11:50:51","Sano, vigoroso","2023-03-16T15:50:51.000Z"
"wm689","Tara",-17.41336216586605,"EMOXDfVz3ZC1HREjIpnc","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.03346265852451,"[]","KMLqwU8pmKVGU6cv220d",0.65,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_115734_3705614890463802474.jpg?alt=media&token=393217cf-7666-440b-b747-0147ce021b1c","2023-03-16 11:58:01","Sano, vigoroso","2023-03-16T15:58:01.000Z"
"wm690","Lloque",-17.413382000322827,"4YgP4Qq97oAliTL0INUN","Corredor biológico urbano","Kageneckia lanceolata Ruiz & Pav.","vivo",-66.03343818336725,"[]","cXrio6CzijRpDRjGpwlZ",0.25,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_115839_7203459524253625803.jpg?alt=media&token=0494d29f-a506-4f1e-bfc8-8a56564071fe","2023-03-16 11:59:23","Sano, vigoroso","2023-03-16T15:59:23.000Z"
"wm691","Jacarandá",-17.413408872809203,"NTZ8RHTe44JkaGUfhZVo","Corredor biológico urbano","Jacarandá mimosifolia D. Don","vivo",-66.03345897048712,"[]","6Oi9wtkk9GNxceo4gnog",0.55,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_120015_4271724237620963354.jpg?alt=media&token=9d19b097-4c8f-4a77-b8c3-2095947fe1eb","2023-03-16 12:00:25","Sano, vigoroso","2023-03-16T16:00:25.000Z"
"wm692","Lloque",-17.41337816139587,"eIYROCmTvhjZjEZZmHUl","Corredor biológico urbano","Kageneckia lanceolata Ruiz & Pav.","vivo",-66.03349015116692,"[]","RDUQbTZEWUoclHnrWh4G",0.25,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_120056_41447346489486132.jpg?alt=media&token=f42f4be6-3615-47b8-ad0c-84a09f176fb0","2023-03-16 12:01:28","Sano, vigoroso","2023-03-16T16:01:28.000Z"
"wm694","Chacatea",-17.413298503643492,"dNgJJLOBdHcJwxwTj2Zd","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.03356290608644,"[]","TNx3IQS907eCt8TCGusV",0.54,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_120055_8036592074695085667.jpg?alt=media&token=51bb2282-4e3a-4fad-83e9-d15e25b2a627","2023-03-16 12:02:16","Sano, vigoroso","2023-03-16T16:02:16.000Z"
"wm693","Lloque",-17.413358007028066,"2dJ4Wsl8ouft1LHPaslp","Corredor biológico urbano","Kageneckia lanceolata Ruiz & Pav.","vivo",-66.03351797908545,"[]","z0IJ9rdXyf95zhcCOiaw",0.3,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_120202_8209959754623408416.jpg?alt=media&token=506681c8-98ae-4428-a69c-beb1f3beb144","2023-03-16 12:02:29","Sano, vigoroso","2023-03-16T16:02:29.000Z"
"wm695","Chacatea",-17.413331134534207,"kYhnOffOvgzLi3v3K0TC","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.03353206068277,"[]","XIabwKQWCfdYGzM4W03c",0.54,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_120508_2207873407678519848.jpg?alt=media&token=14842f10-7420-45d9-b5bd-e23ecf0d4bfb","2023-03-16 12:05:44","Sano, vigoroso","2023-03-16T16:05:44.000Z"
"wm697","Churqui",-17.413514443253156,"Y3krvIjwBWgTOSfu4EMs","Corredor biológico urbano","Vachellia caven","vivo",-66.03332251310349,"[]","XhKuKVXmEKhmMRCHusWD",0.15,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_120918_8961125041710790466.jpg?alt=media&token=f7352993-9c2e-496e-ace9-620d545295f7","2023-03-16 12:10:05","Sano, vigoroso","2023-03-16T16:10:05.000Z"
"wm696","Chacatea",-17.41351924190825,"M9Fvd9q3nIPpNIC7FTsu","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.03340163826942,"[]","4bEclb1DeWma9aWh8Xs8",0.64,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_120925_3270804380095520243.jpg?alt=media&token=63f843e4-205d-4452-a8e2-1e7a908ca88c","2023-03-16 12:10:52","Sano, vigoroso","2023-03-16T16:10:52.000Z"
"wm699","Tipa",-17.413539076347966,"PFHAD0cPWcS6sg2GsgHc","Corredor biológico urbano","Tipuana tipu (Benth.) Kuntze.","vivo",-66.03328831493855,"[]","cX6RUe1VgwaUtHiwtulR",0.7,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_121344_4877170996554408727.jpg?alt=media&token=4fed5255-0aca-455b-9273-69c54c049579","2023-03-16 12:14:24","Sano, vigoroso","2023-03-16T16:14:24.000Z"
"wm700","Limon",-17.413567868272747,"zgbgP7nNNl9BjHTGKpBc","Corredor biológico urbano","Citrus x limon","vivo",-66.0332614928484,"[]","vkDCUy3djs9MxYaRfqQg",0.75,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_121444_948238147672748683.jpg?alt=media&token=75cb1711-b01f-4ea2-8e20-6f1369f5f709","2023-03-16 12:15:15","Sano, vigoroso","2023-03-16T16:15:15.000Z"
"wm698","Chacatea",-17.413542595361232,"Xz0Si0WTXLuFgIP4Kgsn","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.03333458304405,"[]","RRSLgfg4l2X6WHBspGCD",0.41,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_121507_7963828600982583070.jpg?alt=media&token=7dfdadab-01c7-426b-a1f7-02cf5ade142c","2023-03-16 12:15:23","Sano, vigoroso","2023-03-16T16:15:23.000Z"
"wm671","Chacatea",-17.41359186153995,"jHTLae1MkQxcmTgCA45K","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.03324070572853,"[]","NXVMBPIvrCCllXBrdzLL",0.6,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_121558_4907738452812409561.jpg?alt=media&token=0c4fa402-0da8-48b9-82fd-982171884487","2023-03-16 12:16:36","Sano, vigoroso","2023-03-16T16:16:36.000Z"
"wm672","Lloque",-17.41355315240064,"laHWvMAXvkh3ObmQwrqN","Corredor biológico urbano","Kageneckia lanceolata Ruiz & Pav.","vivo",-66.03330675512552,"[]","QIm74AB7EShtC0zqkF4T",0.25,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_121729_537459802705029258.jpg?alt=media&token=6cc1043e-d5b5-4ecd-b5ca-7ee5270acd24","2023-03-16 12:17:57","Sano, vigoroso","2023-03-16T16:17:57.000Z"
"wm673","Chacatea",-17.413578425310703,"sbSfLnoG3ri8nGOn2dJW","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.033278927207,"[]","Aw95R4oZjszAQeK93u0Q",0.6,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_121818_7383343834080919152.jpg?alt=media&token=cb32105b-f276-45ad-8ba1-ca39c1e6b6ca","2023-03-16 12:18:46","Sano, vigoroso","2023-03-16T16:18:46.000Z"
"wm703","Tara",-17.413610096420893,"GTIrGrY1JHDztNqCa0Eo","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.03322327136993,"[]","AU5lHB5UbSRrFdeSnImy",0.6,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_122606_2678208907573123512.jpg?alt=media&token=0fc57c73-eba3-4b62-a72e-b0d5e582db44","2023-03-16 12:27:08","atacado por hormigas","2023-03-16T16:27:08.000Z"
"wm704","Jacarandá",-17.413619053905613,"pRljtTQLG56tgDvzrtBc","Corredor biológico urbano","Jacarandá mimosifolia D. Don","vivo",-66.03324137628078,"[]","uM4Q1zSkYM9zX1q6yLuf",0.1,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_122730_994447820970601085.jpg?alt=media&token=94834efe-4dd7-4213-801c-d88a5d1a911b","2023-03-16 12:28:21","Sano, vigoroso","2023-03-16T16:28:21.000Z"
"wm705","Tipa",-17.413636329053457,"DvRNB11UrwBQIlum6pvj","Corredor biológico urbano","Tipuana tipu (Benth.) Kuntze.","vivo",-66.0331991314888,"[]","fFurLToLpYDOcqqVmEpG",0.5,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_122803_5209674739352916042.jpg?alt=media&token=05f6011f-3770-4c7e-a722-2c30895d6c8e","2023-03-16 12:28:30","Sano, vigoroso","2023-03-16T16:28:30.000Z"
"wm706","Chacatea",-17.413718545938462,"EsehicQPMbtKHrqskN8f","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.0331267118454,"[]","KYgmLiBuyGRloiPQ1Bse",0.6,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_123142_4067123228497707001.jpg?alt=media&token=3cd25747-7ac4-48d5-bda4-19dc3215ef15","2023-03-16 12:33:10","Sano, vigoroso","2023-03-16T16:33:10.000Z"
"wm707","Guayaba",-17.41391081173907,"7d269PYTuZ58AGtF2qUR","Corredor biológico urbano","Psidium guajava","vivo",-66.03276427835226,"[]","MgPghFn770dhZZM0dV5u",0.45,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_123241_5125307624515558683.jpg?alt=media&token=6b7198ee-e84b-4c81-96c4-44e685971c39","2023-03-16 12:33:24","Sano, vigoroso","2023-03-16T16:33:24.000Z"
"wm708","Tara",-17.413937684147662,"S7VvbBX31JTWL49pg6Af","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.03274516761303,"[]","0FTr30TDvXEBfmq3lG1D",0.45,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_123401_57814582965164719.jpg?alt=media&token=42f38954-b9a6-4e05-a6da-e06ff580cd03","2023-03-16 12:34:23","Sano, vigoroso","2023-03-16T16:34:23.000Z"
"wm710","Tipa",-17.41396167736629,"NrORB8XPIeTBoqBsCsSn","Corredor biológico urbano","Tipuana tipu (Benth.) Kuntze.","vivo",-66.03272438049316,"[]","6q7edoeCACuPs00T5bT6",1,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_123519_1587872346378587869.jpg?alt=media&token=8eaa8465-efbe-4b76-92e2-a7bac6de051f","2023-03-16 12:35:50","Sano, vigoroso","2023-03-16T16:35:50.000Z"
"wm709","Guayaba",-17.413936404509244,"OBRYd7X1yO3M6rfX4umO","Corredor biológico urbano","Psidium guajava","vivo",-66.03286385536194,"[]","MlfbBz67Fmv2xRgNWYv8",0.3,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_123543_1297696109594568433.jpg?alt=media&token=b21b3b07-5d51-4ff0-b1cd-0f9dd16afe15","2023-03-16 12:36:39","Sano, vigoroso","2023-03-16T16:36:39.000Z"
"wm712","Molle",-17.4140077443372,"XVb5BVlFGGewvE6Mq3WR","Corredor biológico urbano","Schinus molle","vivo",-66.03270996361971,"[]","ERfNOY3DH2TxLexm00yS",0.3,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_123707_245031206388002222.jpg?alt=media&token=972997f6-6e11-46ee-8d1f-89d8ba8cd356","2023-03-16 12:38:28","daño fisico","2023-03-16T16:38:28.000Z"
"wm713","Pacay criollo",-17.414040695010655,"kNPAFJs69IVktENXzAGp","Corredor biológico urbano","Inga edulis (ynga) (Vell.) J.W. Moore.","vivo",-66.03270057588816,"[]","vMfXwBJciK7ESTbbNnMU",0.3,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_123851_7125362307581273604.jpg?alt=media&token=c119f243-d883-414b-ac65-048c9b270c96","2023-03-16 12:39:36","Sano, vigoroso","2023-03-16T16:39:36.000Z"
"wm711","Cedrón",-17.41397639320548,"RXkoi2rGPkKzjt99vl8z","Corredor biológico urbano","Aloysia critrodora Palau","vivo",-66.03283133357763,"[]","Yi6ixShR5glkEXXEyT2v",0.1,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_123704_3624478980738504505.jpg?alt=media&token=2a9c4a5f-0c80-4151-a8b3-7bbf3d7c91c5","2023-03-16 12:39:45","Sano, vigoroso","2023-03-16T16:39:45.000Z"
"wm714","Guayaba",-17.414072685950067,"FebtsiV5GsN3bR7eB4Ux","Corredor biológico urbano","Psidium guajava","vivo",-66.03268649429083,"[]","ZVehFfBbZR2nzQqnW81d",0.4,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_124001_4557756710541101507.jpg?alt=media&token=0d39f8d8-7742-4dbd-92e2-15b1edf8e5c2","2023-03-16 12:40:44","Sano, vigoroso","2023-03-16T16:40:44.000Z"
"wm715","Tara",-17.414037495916407,"kZzeUxc7sNWft31BtbZc","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.03282429277897,"[]","z2i3kWkblDOgj04arI1Y",0.2,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_124101_2259086811023089450.jpg?alt=media&token=22af529d-feef-4822-9fb5-fc6d62fd2266","2023-03-16 12:41:14","Sano, vigoroso","2023-03-16T16:41:14.000Z"
"wm716","Tara",-17.414110755160667,"buAnLGJnjHEbd0Ej5D8B","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.03266704827547,"[]","yiNUXHvXOyninQOgYFFC",0.35,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230316_124120_5255203965523431226.jpg?alt=media&token=b30a0d7c-2e5e-49e3-a481-60846b185786","2023-03-16 12:41:57","Sano, vigoroso","2023-03-16T16:41:57.000Z"
